State,Division,Region,Branch,Route Code,Village Name,pincode,Center Name,Group Name,Name,Loan nature,Employee Name for clinet,Existing Loan amount ,Loan Date,AGE,ID_DETAILS,ADHAAR NUMBER,Marital_Status,INCOME SOURCE,LoanStatus
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHID,Bashettyhalli,522317,Bashettyhalli,Gayatree,Thakor Bhartiben,1,P mani,224775,01-02-2013,35,540KN/39,9.07E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAA,DESIHLLI,522265,INDIRANAGAR,MALAR,Lodha manjulaben,1,P Raghavendhra Kumar,170022,20-01-2013,19,142BX-76,9.15E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHID,Bashettyhalli,522330,Bashettyhalli,Sai 1,Lodha Mamtaben,1,P mani,79279,23-05-2013,29,132TM/22,9.54E+15,Widowed,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAA,DESIHLLI,522268,INDIRANAGAR,JESUS,Vankar Kantaben,1,P Raghavendhra Kumar,136747,12-03-2015,39,587DX-55,2.54E+15,Married,NA,NA
Karnataka,KA 02,CHIKBALAPUR,Chikbalapur,KCHKCHID,Ramalingapura New,522111,Ramalingapura New,Ramakrishna,Vankar Pannaben,1,P mani,72566,07-11-2014,34,636ND/94,2.03E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAA,DESIHLLI,522265,INDIRANAGAR,SWAMY,Vankar Jasheeben,1,P Raghavendhra Kumar,148310,22-01-2016,28,476WW-86,3.26E+15,Married,NA,NA
Karnataka,KA 01,BELGAUM,BANGARPET 1,KBANBAAA,DESIHLLI,522124,INDIRANAGAR,ANITHA,Zala Ritaben,1,P Raghavendhra Kumar,146032,30-11-2013,25,581KY/92,5.97E+15,Married,NA,NA
Tamil Nadu,TN 03,ARANTHANGI,ARANTHANGI,TARAARA,SERIYALUR JEMIN,522202,SERIYALUR JEMIN,GANTHI & MULAI,Vanjara Manjulaben,1,P.Jegadeesan,110492,16-11-2015,33,407WK-14,1.84E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,OORANIPURAM,522309,OORANIPURAM,PURAM D,Shafakheer Sultanabanu,1,M. Mathankumar,107133,11-02-2015,45,627KH/97,5.45E+15,\n,NA,NA
Tamil Nadu,TN 03,ARANTHANGI,ARANTHANGI,TARAARA,SERIYALUR JEMIN,522307,SERIYALUR JEMIN,SARASWATHI,Shekh Rukhasana,1,P.Jegadeesan,78092,13-08-2014,47,350QN-94,6.94E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAA,DESIHLLI,522329,INDIRANAGAR,BHOOMIKA,Shekh Afsana,1,P Raghavendhra Kumar,135071,01-05-2014,37,457SI/60,5.77E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,VETTUVAKOTTAI,522257,VETTUVAKOTTAI,VETTAI D,Ansari Afsanabanu,1,M. Mathankumar,52064,22-05-2014,27,301IG-37,9.56E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522311,PATTUVIDUTHI,VIDUTHI 1,Pathan Jenabbibi,1,M. Mathankumar,92821,25-09-2015,34,151CJ/23,2.74E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAA,DESIHLLI,522258,INDIRANAGAR,LAKSHMI,Ansari Nasrinbano,1,P Raghavendhra Kumar,159444,05-06-2013,38,454AM-97,7.71E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522307,PATTUVIDUTHI,VIDUTHI 2,Shekh Heenabanu,1,M. Mathankumar,84347,21-07-2013,46,371XV/13,6.33E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522304,PATTUVIDUTHI,VIDUTHI 7,Shekh Hamidabanu,1,M. Mathankumar,21175,26-07-2015,23,192MN-87,4.95E+15,\n,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522324,PATTUVIDUTHI,VIDUTHI 8,Mansuri Amenabanu,1,M. Mathankumar,132282,10-07-2015,25,618IV/17,3.09E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522315,PATTUVIDUTHI,VIDUTHI 6,Ansari Feminabanu,1,M. Mathankumar,153220,09-05-2015,21,465US-40,6.88E+15,Married,NA,NA
Karnataka,KA 01,BANGARPETA,BANGARPET 1,KBANBAAA,BANGARAPET (TMC),522124,INDIRANAGAR,ESWARI 1,Shekh Sadabbanu,1,P Raghavendhra Kumar,188438,13-07-2014,25,376LK/53,4.06E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522341,PATTUVIDUTHI,SARASWATHI,Pathan Sakerabanu,1,M. Mathankumar,56512,17-09-2015,28,174VT-21,6.09E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,PATTUVIDUTHI,522256,PATTUVIDUTHI,PAKALAVAN,Shekh Mumtajbanu,1,M. Mathankumar,193720,11-07-2014,23,279CI/26,3.65E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,VETTUVAKOTTAI,522307,VETTUVAKOTTAI,KOTTAI 2,Rajput Muritbanu,1,M. Mathankumar,26813,12-01-2015,33,407JJ-94,9.51E+15,Widowed,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,VETTUVAKOTTAI,522312,VETTUVAKOTTAI,KOTTAI 3,Vaghela Bhartiben,1,M. Mathankumar,65149,14-09-2013,39,477VF/27,3.17E+15,\n,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,VETTUVAKOTTAI,522212,VETTUVAKOTTAI,NILA,Kureshi Sanjeedabanu,1,M. Mathankumar,172760,20-02-2013,24,592WW-98,9.25E+15,Married,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,VETTUVAKOTTAI,522201,VETTUVAKOTTAI,KOTTAI D,Parmar Kritiben,1,M. Mathankumar,13261,29-10-2015,48,628SM/52,7.37E+15,Widowed,NA,NA
Tamil Nadu,TN 03,PATTUKOTTAI,PERAUARANI,TPATPER B,VETTUVAKOTTAI,522212,VETTUVAKOTTAI,SURAN,Solanki Manjulaben,1,M. Mathankumar,143923,21-10-2014,44,298SB-33,7.20E+15,Married,NA,NA
Karnataka,KA 02,TIPTUR,Tiptur,KTIPTIPB,Vaddarahatti,522212,Vaddarahatti,Sony2,Nakum Kundanben,1,A Suresh,144442,22-03-2015,18,486OG/36,4.91E+15,Married,NA,NA
Karnataka,KA 02,TIPTUR,Tiptur,KTIPTIPB,Vaddarahatti,522324,Vaddarahatti,Vimala,Panchl Yogini,1,A Suresh,83409,12-08-2014,36,298SA-42,1.95E+15,Married,NA,NA
Karnataka,KA 02,TIPTUR,Tiptur,KTIPTIPB,Vaddarahatti,522261,Vaddarahatti,Vasantha,Dabhi Sangeetaben,1,A Suresh,82290,09-09-2015,20,274HF/32,4.45E+15,Married,NA,NA
Karnataka,KA 01,MULBAGAL,NANGALI,KMULNANC,SEEGANAHALLI,522262,SEEGANAHALLI,ANJANEYASWAMY,Thakor Jyotsanaben,1,M sarath,113613,22-01-2013,33,119DH-53,9.29E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Tekal,KMALTEKB,Halepalya,522313,Halepalya,Saraswathi,Vagela Dillhuraba,1,J krishnareddy,150583,09-03-2014,40,212NP/18,6.95E+15,Married,NA,NA
Karnataka,KA 01,MULBAGAL,NANGALI,KMULNANC,SEEGANAHALLI,522306,SEEGANAHALLI,ANJANEYASWAMY1,Zala Shobhnaben,1,M sarath,57397,22-04-2015,28,597ES-17,9.46E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Tekal,KMALTEKB,Halepalya,522212,Halepalya,Shiva,Bajaniya Aasha,1,J krishnareddy,141924,09-06-2013,37,582JE/94,3.25E+15,Married,NA,NA
Karnataka,KA 01,MULBAGAL,NANGALI,KMULNANC,SEEGANAHALLI,522212,SEEGANAHALLI,ANJANEYASWAMY,Zala Vasantben,1,M sarath,135863,26-07-2013,23,558XL-43,3.75E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Tekal,KMALTEKB,Halepalya,522315,Halepalya,Vedha,Panchal Alkaben,1,J krishnareddy,25342,03-03-2016,40,634QV/33,7.69E+15,Married,NA,NA
Karnataka,KA 01,MULBAGAL,NANGALI,KMULNANC,GONIKUPPA,522318,GONIKUPPA,VINAYAKAA,Zala Kumnbahen,1,M sarath,183842,21-02-2015,37,139QD-98,4.32E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Tekal,KMALTEKB,Halepalya,522212,Halepalya,Gowthmi,Prajapati Pushpaben,1,J krishnareddy,17278,26-05-2013,44,438IM/76,1.88E+15,Married,NA,NA
Karnataka,KA 01,MULBAGAL,NANGALI,KMULNANC,GONIKUPPA,522330,GONIKUPPA,SREELAKSHMI,Prajapati Lilaben,1,M sarath,99780,31-10-2013,43,344OS-11,3.22E+15,\n,NA,NA
Karnataka,KA 02,MALUR,Tekal,KMALTEKB,Halepalya,522313,Halepalya3,Lakshmi,Senma Hansaba,1,J krishnareddy,42260,04-12-2013,31,519GZ/41,2.21E+15,Married,NA,NA
Karnataka,KA 02,MALUR,Tekal,KMALTEKB,Halepalya,522316,Halepalya3,Anjineya,Prajapati Kapilaben,1,J krishnareddy,70807,03-03-2015,20,660GA-72,2.31E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kurubarapete n,522329,kurubarapete n,Sevanthi,Chamar Gitaben,1,Nukula Tejassriram,14961,12-01-2015,40,290OF/56,6.36E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522262,kilaripete,Jaishakti,Prajapati Kokeelaben,1,Nukula Tejassriram,121439,05-10-2014,47,386CI-30,9.43E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,Kotej,522310,Kotej,Pooja,Parmar Kamalaben,1,Nukula Tejassriram,169902,02-07-2015,26,667JO/10,2.05E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Cheelenahalli,522102,Cheelenahalli,Mahalakshmi,Prajapati Ashben,1,Venkatesh,212961,10-03-2014,18,375TL-94,7.33E+15,\n,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522318,kilaripete,Sowmya,Bhangi Hanshaben,1,Nukula Tejassriram,211755,17-06-2013,46,474SH/19,4.67E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Cheelenahalli,522312,Cheelenahalli,Mahalakshmi,Shekh Julekhabibi,1,Venkatesh,186042,03-08-2015,24,650HV-11,6.65E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522330,kilaripete,Poornima,Prajapati Bhikhiben,1,Nukula Tejassriram,25265,25-02-2016,27,344SE/90,4.04E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Vanigarahalli,522202,Vanigarahalli,Suma,Bhangi Taraben,1,Venkatesh,47438,06-11-2013,21,484QB-78,3.87E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522264,kilaripete,Lakshminarasimha,Baraiya Sajanben,1,Nukula Tejassriram,65940,24-02-2016,48,699FZ/32,7.69E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522113,kilaripete,Choedeswari,Pathan Afsanabanu,1,Nukula Tejassriram,133035,27-01-2013,42,223QA-71,1.88E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Vanigarahalli,522313,Vanigarahalli,Eshwar,Thakor Hanshben,1,Venkatesh,102135,19-01-2016,36,261QD/94,3.14E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Cheelenahalli,522315,Cheelenahalli,Mathasree,Baraiya Jatsanaben,1,Venkatesh,56487,15-06-2014,22,231UI-98,2.92E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522316,kilaripete,Omshakthi,Bhangi Shardaben,1,Nukula Tejassriram,146117,19-07-2015,43,163QF/54,8.86E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Thipuru,522304,Thipuru 02,Maruthi,Thakor Nandaben,1,Venkatesh,128280,21-06-2014,29,374WG-36,9.15E+15,Widowed,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Thipuru,522265,Thipuru 02,Chandra,Thakor Raiben,1,Venkatesh,37859,07-05-2015,20,679HN/40,5.68E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522317,kilaripete,Sri,Ghanchi Sayrabibi,1,Nukula Tejassriram,137323,14-01-2014,35,534KQ-96,8.28E+15,Married,NA,NA
Karnataka,KA 02,NELAMANGALA,Nelamanagala,KNELNELD,Cheelenahalli,522102,Cheelenahalli 2,Mathasri,Prajapati Urmilaben,1,Venkatesh,24356,11-09-2014,35,681DZ/92,8.23E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522212,kilaripete,Chamundeswari,Solanki Pinkiben,1,Nukula Tejassriram,216901,17-09-2014,25,490CF-12,7.33E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522268,Vatrakunte,Hemavathi,Solanki Pushpaben,1,S.Arun kumar,144186,15-10-2015,41,224GZ/56,3.60E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522318,Vatrakunte,Hemavathi,Thakor Soniben,1,S.Arun kumar,178601,17-12-2013,20,411TB-55,7.47E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522259,kilaripete,Choedeswari1,Thakor Taraben,1,Nukula Tejassriram,157464,13-09-2015,21,562MK/38,7.12E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522268,Vatrakunte,Pushpa,Thakarda Champaben,1,S.Arun kumar,127980,13-08-2015,46,387LC-78,5.49E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522111,kilaripete,Sri manjunatha,Gaanchi Faridabanu,1,Nukula Tejassriram,26593,01-09-2013,35,592WT/17,7.64E+15,Married,NA,NA
Karnataka,KA 02,HOSKOTE,Hosakote,KHOSHOSB,kilaripete,522265,kilaripete,Hanuman,Ghanchi Kulsumbibi,1,Nukula Tejassriram,172078,06-03-2013,26,296NG-76,3.55E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522265,Vatrkunte,Lakshmamma,Meman Rukaiyaben,1,S.Arun kumar,74969,10-07-2013,46,550QJ/95,3.96E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522102,Vatrkunte,Maruthi,Chauhan Kapilaben,1,S.Arun kumar,184194,20-07-2014,41,547UU-61,7.15E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522306,Vatrkunte,Lakshamma2,Meman Najmaben,1,S.Arun kumar,46246,22-09-2014,41,698RU/90,8.40E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522315,Vatrkunte 1,Baba2,Pathan Saiyadbanu,1,S.Arun kumar,131461,25-05-2014,29,555BT-15,8.79E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522212,Kenchapura,Vinayaka,Shekh Maherajbanu,1,S.Arun kumar,183642,09-07-2013,24,386TX/40,2.26E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522113,Vatrkunte 1,Thajmahal,Meman Salamaben,1,S.Arun kumar,175112,02-12-2013,26,356RT-23,2.26E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522202,Vatrkunte 1,Anjaneyaswamy,Zala Niruba,1,S.Arun kumar,187636,11-10-2015,26,446AO/44,1.99E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522124,Vatrkunte 2,Lakshmi,Panchal Mamataben,1,S.Arun kumar,174653,20-02-2015,40,665QV-16,9.56E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522124,Vatrkunte 1,Kavitha,Pinjara Najmabibi,1,S.Arun kumar,200184,03-04-2014,46,384TN/93,7.03E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522314,Kenchapura,Gangamma,Zala Kokilaben,1,S.Arun kumar,208280,02-12-2013,46,504SB-15,3.04E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522262,Kenchapura,Muniyamma,Shekh Kubaraben,1,S.Arun kumar,201639,09-09-2015,20,120TG/87,3.69E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Antharganga,KKOLANTE,Antharganga,522256,Kenchapura,Sakamma,Zala Varshba,1,S.Arun kumar,222510,17-10-2014,42,160JG-98,2.62E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAE,BB Palayam,522258,BB Palayam,Omshakthi,Thakor Indiraben,1,T Gopinath,43780,12-10-2015,21,233XL/85,4.44E+15,Married,NA,NA
Tamil Nadu,TN 02,HOSUR,Thally monthly,THOSTHAE,BB Palayam,522325,BB Palayam,Sri shakthi,Chauhan Ushaben,1,T Gopinath,207165,31-05-2013,34,364UY-21,8.77E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522124,Chowdadenahalli new12,Vinayaka,Bhisti Alarakhiben,1,S.Arun kumar,229189,27-10-2015,45,677JO/45,5.36E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522212,Chowdadenahalli 7,Lakshmi2,Mansuri jarinaben,1,S.Arun kumar,61507,02-06-2014,26,511ON-29,1.77E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522316,Chowdadenahalli 7,Gangamma2,Chamar Gitaben,1,S.Arun kumar,45044,02-07-2015,36,620PI/53,9.86E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522318,Chowdadenahalli 7,Ganapathi,Baloch Khatunbib,1,S.Arun kumar,206985,26-12-2015,38,638BO-40,7.20E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522111,Chowdadenahalli 7,Lakshmi,Soni Sitaben,1,S.Arun kumar,76008,15-07-2014,27,433UJ/20,6.96E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522314,Chowdadenahalli 7,Anu,Mesariya Niruben,1,S.Arun kumar,206053,06-09-2013,44,525XQ-12,9.74E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522325,Chowdadenahalli 7,Manjunathaswamy,Thakor Sarojben,1,S.Arun kumar,201431,03-11-2015,42,122ME/20,8.76E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522257,Chowdadenahalli 7,Kavya,Prajapati Anjanaben,1,S.Arun kumar,211322,04-04-2013,41,279FE-80,9.75E+15,Married,NA,NA
Karnataka,KA 01,KOLAR,Kolaramma,KKOLKOLC,Kolaramma,522111,Chowdadenahalli 7,Saraswathi,Raval Aashaben,1,S.Arun kumar,24280,09-09-2014,28,631HR/34,2.61E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Chowadaredaypalli,522202,Chowadaredaypalli,Gulabi 1,Vadhela  Baluben,1,Bhaskar N,121646,15-09-2015,42,114EQ-18,9.09E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Siddepalli,522329,Siddepalli,Anjaneya,Makwan Surekhaben,1,Bhaskar N,127745,15-02-2014,33,486AF/34,8.47E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Siddepalli,522259,Siddepalli,Pournami,Chamar Kamlaben,1,Bhaskar N,100157,30-11-2014,26,154WV-31,5.89E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Siddepalli,522211,Siddepalli,Ganga1,Vaghela Ramilaben,1,Bhaskar N,39753,26-05-2013,27,433AL/46,5.02E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Alappalli 2,522256,Alappalli 2,Mallige,Rabari Jashiben,1,Bhaskar N,163286,21-06-2015,28,590CX-53,6.76E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Alappalli 2,522265,Siddepalli,Chandana,Vaghela Jashiben,1,Bhaskar N,35055,07-05-2015,37,634XW/50,1.67E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Alappalli 2,522330,Alappalli 2,Amulya 2,Patel Meenaben,1,Bhaskar N,74816,15-06-2013,30,500SJ-87,3.92E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Gudumarlalli,522111,Gudumarlalli,Lakshmi,Dantani Hiraben,1,Bhaskar N,40075,13-05-2013,46,363WZ/81,4.32E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Gudumarlalli,522261,Gudumarlalli,Jansi,Patel Geetaben,1,Bhaskar N,133931,29-12-2013,23,573LD-89,3.50E+15,Married,NA,NA
Karnataka,KA 01,CHINTHAMANI,Murugamale,KCHIMURA,Gudumarlalli,522261,Gudumarlalli,Byreswari,Raval Ashaben,1,Bhaskar N,217110,25-12-2015,46,691MK/28,2.80E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAN,Basavanaparthi,522257,Basavanaparthi,Omsai,Patel Jignashaben,1,Suresh Yadav,151227,31-03-2014,46,230RM-46,3.14E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAN,Basavanaparthi,522265,Basavanaparthi,Yamuna1,Desai Pinkeeben,1,Suresh Yadav,72779,04-01-2014,30,582VK/26,2.13E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAN,Basavanaparthi,522304,Basavanaparthi,Venugopalaswamy1,Parmar Varshaben,1,Suresh Yadav,208858,03-06-2013,26,545LH-33,8.60E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAN,Basavanaparthi,522202,Basavanaparthi,Kaveri,Rabari Shantaben,1,Suresh Yadav,17274,26-06-2014,18,274QI/58,8.16E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAN,Basavanaparthi,522264,Basavanaparthi,Siva,Vaghari Gitaben,1,Suresh Yadav,39409,28-02-2016,20,434HG-13,3.94E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAB,Chikkapapanahalli,522329,Chikkapapanahalli,Chamundeswari,Rabari Jivatben,1,Suresh Yadav,217572,18-05-2014,23,682WG/76,9.26E+15,Married,NA,NA
Karnataka,KA 02,VIJAYAPURAM,Vijayapuram 1,KVIJVIAB,Kondalaguriki,522259,Kondalaguriki,Shiridi baba,Rabari Mitaben,1,Suresh Yadav,87291,25-02-2014,48,258GQ-23,3.77E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,KANCHKAR BEEDI,522124,KANCHKAR BEEDI,TAJMAHAL,Vaghari Sushilaben,1,Ambarish Siddigeri,16550,21-03-2015,35,642KS/75,5.76E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,ROSHAN NAGAR,522124,ROSHAN NAGAR,SHGVVHSR201502005,Patel Chandaniben,1,Ambarish Siddigeri,170875,31-08-2015,41,687FM-92,2.32E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,KUMBAR BEEDI,522310,KUMBAR BEEDI,AKBAR 2,Rabari Jijiben,1,Ambarish Siddigeri,145958,11-12-2015,20,111UP/48,3.83E+15,Married,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,KALASINDA,522324,KALASINDA,SHGVVHSR201501959,Patel Sejal,1,Ambarish Siddigeri,149265,28-05-2013,32,465HG-83,2.90E+15,Married,NA,NA
Karnataka,KA 04,CHAMRAJNAGAR,CHANRAYAPATNA-1,KCHPCHPA,KATUKARA BEEDI,522264,KATUKARA BEEDI,SHGVVHSR201508713,Nitufar Roshanbhai Chandel,1,Ambarish Siddigeri,62133,24-05-2015,47,520EQ/53,4.86E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Nunusamy street,522262,Tanjavur Mariyamman 1,Keerthi,Patel Geetaben,1,P.Lakshmanan,21300,27-06-2014,38,142PQ-25,5.63E+15,Widowed,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,CHIKKAMOHALLA,522268,CHIKKAMOHALLA,ALLA-1,Darji Jinaben,1,Ambarish Siddigeri,136071,26-12-2015,24,601SH/96,9.41E+15,Widowed,NA,NA
Karnataka,KA 04,CHANRAYAPATNA,CHANRAYAPATNA-1,KCHPCHPA,GANESHNAGAR,522268,GANESHNAGAR,SHGVVHSR201502181,Baraiya Prafulaben,1,Ambarish Siddigeri,74880,19-05-2013,21,338JN-86,4.45E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Krishnagiri,522341,Ramasamy street,Kaniamuthu,Rathod Kailasben,1,P.Lakshmanan,216190,14-11-2013,32,188AV/86,8.68E+15,Widowed,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Krishnagiri,522265,Ramasamy street,Kanchana,Vaghela Bhagvatiben,1,P.Lakshmanan,207258,25-12-2013,46,498WW-81,5.18E+15,Married,NA,NA
Tamil Nadu,TN 02,KRISHNAGIRI,Krishnagiri,TKRIKRIB,Krishnagiri,522101,Kothapettacolony 3,Vedivalli,Jadav Lilaben,1,P.Lakshmanan,66103,26-05-2014,27,206ZM/10,6.30E+15,Married,NA,NA
